handle,num_posts,followers,following,created_at,is_recent_account,is_following_ratio_high,has_duplicate_posts
czardofogo.bsky.social,1,2889,2432,2023-07-06T00:11:50.896Z,False,False,False
jnascim.info,1,63857,2251,2023-04-22T10:36:21.706Z,False,False,False
cambrutia147.bsky.social,1,469,601,2024-08-31T21:58:41.401Z,False,False,False
jefinhomenes.bsky.social,6,61422,425,2023-03-05T18:23:48.993Z,False,False,False
marciovcs.bsky.social,1,34,23,2024-09-01T03:03:06.800Z,False,False,False
suzimarcia.bsky.social,1,588,649,2024-04-13T21:49:49.211Z,False,False,False
rahissagomez.bsky.social,1,117,38,2024-04-10T23:18:15.478Z,False,False,False
eihishiinaism.bsky.social,1,98,55,2024-04-08T17:45:55.718Z,False,False,False
oninego.bsky.social,1,863,575,2023-07-11T15:52:32.380Z,False,False,False
licanar.bsky.social,1,423,1141,2025-05-09T01:12:42.740Z,False,False,False
aquela.bsky.social,1,159,257,2023-09-04T02:02:06.366Z,False,False,False
theothertaira.bsky.social,1,731,432,2025-04-15T12:02:47.473Z,False,False,False
jose-maia.bsky.social,1,2776,2201,2024-04-14T17:52:02.872Z,False,False,False
anselmoans.bsky.social,1,714,446,2023-06-08T18:29:35.578Z,False,False,False
ocrueocomido.bsky.social,1,39,70,2024-08-31T17:45:22.803Z,False,False,False
gdansk05.bsky.social,1,510,507,2024-08-31T15:37:20.101Z,False,False,False
daisyhenry72.bsky.social,3,3621,3689,2024-08-29T16:31:41.720Z,False,False,False
acexaman.bsky.social,2,3051,1368,2023-06-27T14:23:44.774Z,False,False,False
augusto.today,1,98,96,2023-10-20T22:07:25.985Z,False,False,False
diamaffei.bsky.social,1,158,64,2024-04-11T16:34:28.011Z,False,False,False
fereche.bsky.social,3,316,177,2023-07-10T21:59:26.782Z,False,False,False
mariajo.bsky.social,6,984,809,2024-04-09T14:56:25.518Z,False,False,False
lann-art.bsky.social,2,216,175,2024-09-01T04:20:12.299Z,False,False,False
scielo.org,1,2367,164,2024-09-02T13:12:09.404Z,False,False,False
bridaluz.bsky.social,4,281,192,2024-04-07T19:58:39.424Z,False,False,True
bettrrcallsaul.bsky.social,1,298,165,2024-09-08T02:45:08.822Z,False,False,False
magnusbanes.bsky.social,1,634,512,2024-08-29T03:01:00.519Z,False,False,False
peixxy.bsky.social,1,123,128,2023-07-24T14:09:17.809Z,False,False,False
avidaeh1moinho.bsky.social,1,261,337,2023-07-03T12:02:20.369Z,False,False,False
guisagas.com,1,374,455,2023-04-12T19:21:03.673Z,False,False,False
sergegireto.bsky.social,1,1948,1245,2023-04-27T13:20:04.156Z,False,False,False
karlacardoso.bsky.social,1,440,447,2023-07-01T20:09:30.043Z,False,False,False
educk.bsky.social,1,48,132,2024-09-03T14:52:29.499Z,False,False,False
aoifelovesjoey.bsky.social,1,1897,1168,2024-08-29T10:39:47.719Z,False,False,False
bombonzones.bsky.social,3,288,302,2023-06-21T23:12:21.885Z,False,False,False
milcasas.bsky.social,1,71,76,2024-09-26T21:26:35.209Z,False,False,False
fernie92.bsky.social,1,117,134,2023-06-07T16:38:18.559Z,False,False,False
renatamamede.bsky.social,1,171,58,2023-07-27T19:28:06.372Z,False,False,False
gilmoresz.bsky.social,1,802,671,2024-08-31T13:42:53.098Z,False,False,False
mweanwhile.bsky.social,2,319,164,2023-11-11T23:36:41.237Z,False,False,False
pagliaccy.bsky.social,3,953,685,2024-09-08T20:46:50.520Z,False,False,False
arrobaetbilu.bsky.social,1,1481,693,2023-05-16T02:14:17.223Z,False,False,False
callmeaangel.bsky.social,3,1292,882,2024-09-08T03:19:05.717Z,False,False,False
gabiserejo.bsky.social,1,92,98,2023-07-24T10:42:05.824Z,False,False,False
iftlou.bsky.social,1,1152,502,2024-08-31T12:13:55.801Z,False,False,False
eriamorim.bsky.social,1,104,41,2023-11-18T10:16:25.441Z,False,False,False
martinbehrend.bsky.social,2,63,74,2024-08-31T10:27:56.999Z,False,False,True
euestevam.bsky.social,1,536,725,2023-07-24T17:44:47.665Z,False,False,False
mcanejo.bsky.social,2,1627,624,2023-05-23T14:40:12.418Z,False,False,False
stephaniefs.bsky.social,1,630,773,2024-04-18T04:22:15.110Z,False,False,False
laaris.bsky.social,1,265,257,2024-08-29T23:03:25.518Z,False,False,False
tearsinmycup.bsky.social,1,50,57,2023-09-24T17:15:13.647Z,False,False,False
cintiareal01.bsky.social,2,230,192,2024-04-14T16:17:43.553Z,False,False,False
tiul.bsky.social,2,811,511,2023-04-24T22:12:26.429Z,False,False,False
henrikechocker.bsky.social,4,227,163,2023-11-12T01:07:44.057Z,False,False,False
uniqcornsz.bsky.social,1,189,173,2024-08-30T21:58:37.654Z,False,False,False
aom1llie.bsky.social,3,30,25,2024-09-01T19:18:14.899Z,False,False,False
sacralegio.bsky.social,2,281,316,2023-11-09T10:05:24.723Z,False,False,False
brito616.bsky.social,1,1634,1178,2023-04-13T00:40:03.822Z,False,False,False
frascodecoragem.bsky.social,1,182,87,2024-09-10T13:57:05.023Z,False,False,False
maiconsaviato.bsky.social,1,33,23,2024-09-09T02:56:37.422Z,False,False,False
v4mpiregal.bsky.social,2,163,136,2025-04-19T01:59:15.673Z,False,False,False
69lovesongs.bsky.social,1,245,104,2024-09-05T12:51:43.133Z,False,False,False
analindimais.bsky.social,1,1332,1049,2023-06-09T22:34:08.867Z,False,False,False
drido.bsky.social,2,446,218,2023-05-07T10:53:06.699Z,False,False,False
axablau.bsky.social,1,43,23,2024-09-04T13:34:35.933Z,False,False,False
may-lima.bsky.social,1,38,23,2024-09-15T01:23:51.713Z,False,False,False
mundodosanimais.bsky.social,1,6,28,2025-01-20T05:31:15.943Z,False,False,False
biguex.bsky.social,1,278,91,2024-08-31T16:05:10.207Z,False,False,False
nubrabp.bsky.social,2,209,104,2025-01-03T19:48:23.445Z,False,False,False
lilrplove.bsky.social,1,1205,43,2024-08-29T10:57:47.420Z,False,False,False
sohfes.bsky.social,2,356,161,2024-09-02T14:40:55.298Z,False,False,False
blaffert.bsky.social,1,1275,919,2023-06-15T14:00:07.951Z,False,False,False
indianajoice.bsky.social,4,1056,170,2024-08-31T14:41:54.498Z,False,False,False
codigo-e-costura.bsky.social,1,720,373,2023-07-26T11:59:48.151Z,False,False,False
drielly.bsky.social,1,254,192,2023-06-16T13:27:14.890Z,False,False,False
mariona.bsky.social,1,180,206,2023-07-01T17:29:35.388Z,False,False,False
rochalucia.bsky.social,3,1049,589,2024-08-30T23:48:42.286Z,False,False,False
98newsoficial.bsky.social,1,1,1,2025-05-07T17:31:31.640Z,False,False,False
clajackson.bsky.social,2,60,83,2024-08-31T17:09:48.101Z,False,False,False
naoseidepende.bsky.social,1,181,217,2024-08-31T13:53:05.297Z,False,False,False
zuleideximenes.bsky.social,1,13,27,2024-09-08T22:49:31.828Z,False,False,False
novasterras.bsky.social,1,366,207,2023-07-29T01:28:42.723Z,False,False,False
godoysworld.bsky.social,1,1342,570,2023-06-01T15:15:04.990Z,False,False,False
vitoriano92.bsky.social,1,143,81,2023-06-27T20:07:41.857Z,False,False,False
vivitvit.bsky.social,1,31,31,2024-08-13T04:07:56.675Z,False,False,False
vitoriosantos.bsky.social,1,1180,820,2023-04-15T01:35:40.532Z,False,False,False
brizxx.bsky.social,1,39,36,2024-08-30T22:28:18.374Z,False,False,False
gincanacitrus.bsky.social,1,19,27,2023-09-05T00:36:53.812Z,False,False,False
ak1r4.bsky.social,1,976,305,2023-09-04T02:41:02.898Z,False,False,False
arielson.bsky.social,1,1311,473,2024-08-30T00:51:08.329Z,False,False,False
bthuringiensisp.bsky.social,2,76,71,2024-04-07T20:10:01.648Z,False,False,False
luiscoms.bsky.social,1,87,86,2023-09-06T00:01:13.004Z,False,False,False
aftersun.atiny.social,1,199,150,2023-11-11T18:28:21.275Z,False,False,False
eversonkrie.bsky.social,1,862,367,2024-04-09T04:13:31.252Z,False,False,False
mushisan.bsky.social,1,1132,208,2023-06-07T23:38:55.020Z,False,False,False
tudoemais1pouco.bsky.social,1,536,913,2023-07-03T11:42:56.353Z,False,False,False
gothicreader.bsky.social,3,826,573,2024-08-30T23:44:09.095Z,False,False,False
claytonkr.bsky.social,1,490,184,2023-05-21T16:32:14.656Z,False,False,False
vivaserena.bsky.social,1,18,3,2025-04-25T17:44:32.172Z,False,False,False
marianha.bsky.social,2,49,47,2024-09-09T11:58:06.822Z,False,False,False
ohhhleo.bsky.social,1,72,134,2024-08-29T21:54:54.621Z,False,False,False
turntxble.bsky.social,1,14,6,2024-09-15T21:26:43.213Z,False,False,False
torturedlie.bsky.social,1,616,127,2024-08-30T21:19:04.543Z,False,False,False
lorelayaraujo.bsky.social,1,283,296,2024-08-29T18:03:35.026Z,False,False,False
truthteller76.bsky.social,1,43,52,2024-11-23T15:00:29.245Z,False,False,False
robbsoon.bsky.social,1,303,304,2024-04-11T10:17:09.750Z,False,False,False
millennialsge.bsky.social,1,125,288,2024-08-29T21:06:51.219Z,False,False,False
williamcury.bsky.social,1,727,969,2024-04-08T01:14:54.957Z,False,False,False
danielmota.bsky.social,1,107,208,2023-08-17T15:57:21.847Z,False,False,False
janainaoliveira.bsky.social,1,255,85,2023-07-18T21:06:13.948Z,False,False,False
nelsoncezar.bsky.social,1,1095,1274,2023-04-06T11:31:51.448Z,False,False,False
monajuge13.bsky.social,1,567,247,2024-08-29T23:46:44.020Z,False,False,False
luarchav.bsky.social,3,473,313,2023-05-09T19:02:55.786Z,False,False,False
grizzleheimer.bsky.social,1,230,136,2023-08-14T01:07:30.588Z,False,False,False
iddiomanda.bsky.social,1,1170,1027,2023-08-21T03:38:44.230Z,False,False,False
brenoe.bsky.social,1,692,751,2023-11-12T23:40:03.711Z,False,False,False
bellt0wer.bsky.social,1,544,551,2024-08-21T06:20:40.787Z,False,False,False
polytropos.bsky.social,1,166,94,2023-08-16T20:35:42.074Z,False,False,False
flavi.bsky.social,2,245,239,2023-07-03T12:33:20.197Z,False,False,False
trend-words-pt.bsky.social,10,62,5,2023-08-11T02:38:16.600Z,False,False,False
noticiou.bsky.social,1,25,9,2024-08-31T17:04:29.105Z,False,False,False
osmdwzaai.bsky.social,1,236,252,2025-03-14T13:41:03.341Z,False,False,False
missfolklore.bsky.social,1,1872,1292,2024-04-07T03:00:34.323Z,False,False,False
gengiskhona.bsky.social,1,497,441,2023-08-12T20:46:33.158Z,False,False,False
renatavs.bsky.social,1,442,213,2023-05-19T14:36:45.003Z,False,False,False
laness.bsky.social,2,408,261,2024-02-10T13:29:26.993Z,False,False,False
kejellim.bsky.social,1,266,264,2024-09-01T23:49:53.503Z,False,False,False
lycarr.bsky.social,2,1202,141,2023-05-05T12:31:06.379Z,False,False,False
aelton17.bsky.social,2,1050,1158,2024-09-01T15:31:59.698Z,False,False,False
ufesoficial.bsky.social,1,89,1,2024-09-13T20:21:18.406Z,False,False,False
kamorgana.bsky.social,1,31,44,2024-10-24T13:27:29.111Z,False,False,False
nestesitio.bsky.social,1,169,303,2024-11-16T11:31:53.379Z,False,False,False
danielact.bsky.social,1,165,55,2024-09-15T23:56:17.912Z,False,False,False
scullyspooky.bsky.social,5,744,382,2023-06-22T14:28:19.801Z,False,False,False
maquinadeflerte.bsky.social,2,202,153,2023-06-08T18:12:42.519Z,False,False,False
tcarran.bsky.social,1,10367,1073,2024-04-07T12:52:33.939Z,False,False,False
papoulasdeabril.bsky.social,1,495,296,2023-07-03T11:12:47.863Z,False,False,False
isajn.bsky.social,1,771,607,2024-11-13T19:45:05.479Z,False,False,False
ricardocaneco.bsky.social,1,577,1783,2024-11-14T17:49:26.125Z,False,False,False
marinho940.bsky.social,1,14,11,2024-09-03T17:14:33.897Z,False,False,False
alucastothepast.bsky.social,1,356,199,2023-04-21T15:25:39.173Z,False,False,False
hasdruhbahl.bsky.social,1,159,7,2024-09-04T19:20:28.133Z,False,False,False
rodrigohipolito.bsky.social,1,1450,197,2023-04-24T15:01:46.435Z,False,False,False
vitinfs.bsky.social,1,1312,876,2023-07-31T19:37:34.147Z,False,False,False
raiannecaroline.bsky.social,1,1494,728,2024-08-29T23:46:10.522Z,False,False,False
ovelhart.bsky.social,1,160,85,2025-03-19T14:25:23.545Z,False,False,False
dani97.bsky.social,1,591,358,2024-08-30T20:39:49.938Z,False,False,False
saishy.bsky.social,1,470,323,2023-07-05T18:35:50.898Z,False,False,False
thibafb.bsky.social,1,92,91,2023-12-22T16:13:23.226Z,False,False,False
joaopluiz.bsky.social,2,1410,3180,2023-08-19T01:23:08.708Z,False,False,False
isisazevedo.bsky.social,1,827,1211,2023-07-17T14:03:29.137Z,False,False,False
maluzsartor.bsky.social,2,74,125,2023-07-08T16:14:32.972Z,False,False,False
edgardenal.bsky.social,1,762,517,2023-08-06T12:12:00.293Z,False,False,False
feelslikeajoke.bsky.social,2,153,110,2023-07-06T12:04:58.558Z,False,False,False
lrghrk.bsky.social,1,35,21,2024-09-01T21:46:25.896Z,False,False,False
marocavermelha.bsky.social,1,954,654,2024-08-30T00:19:31.619Z,False,False,False
mateusix.bsky.social,1,2149,964,2023-09-12T23:06:00.300Z,False,False,False
deehot7.bsky.social,1,1518,811,2024-08-31T15:09:43.307Z,False,False,False
drimagia.bsky.social,1,210,155,2023-11-13T01:09:42.244Z,False,False,False
mushrotten.bsky.social,1,256,121,2024-09-23T13:00:17.511Z,False,False,False
carusogalindo.bsky.social,1,470,292,2024-08-30T22:48:16.375Z,False,False,False
leandrot.bsky.social,3,2451,296,2023-08-18T02:20:15.564Z,False,False,False
cacobapt.bsky.social,1,1470,996,2023-07-04T00:51:37.692Z,False,False,False
ismaelroch.bsky.social,2,805,593,2023-04-21T00:16:07.213Z,False,False,False
canaviale.bsky.social,1,530,943,2023-12-04T19:43:58.917Z,False,False,False
luizaexnoiva.bsky.social,1,454,60,2024-09-01T10:58:39.097Z,False,False,False
uendeljr.bsky.social,1,374,520,2024-08-30T03:28:06.234Z,False,False,False
w0porquinho.bsky.social,3,1128,762,2023-07-03T04:10:11.859Z,False,False,False
limaozinho.bsky.social,1,1676,1282,2023-04-30T02:00:02.417Z,False,False,False
silverhorse.bsky.social,1,2498,2116,2023-10-25T03:20:53.869Z,False,False,False
eveniftheskycracks.bsky.social,2,191,335,2024-08-16T15:21:40.288Z,False,False,False
kauelima.com,1,110,193,2023-07-03T18:51:45.309Z,False,False,False
bellaangel.bsky.social,2,5070,1973,2024-08-29T22:51:48.923Z,False,False,False
luizcolorado.bsky.social,4,2888,3620,2024-04-09T21:36:29.169Z,False,False,False
dejamalapior.bsky.social,1,113,181,2024-09-01T22:26:31.299Z,False,False,False
httppgih.bsky.social,1,1060,874,2024-08-31T15:12:56.806Z,False,False,False
otiliafdemoura.bsky.social,1,2766,2070,2024-04-12T15:46:53.739Z,False,False,False
kyndarkgirl.bsky.social,1,189,209,2024-08-30T22:41:14.384Z,False,False,False
captainbard.bsky.social,1,117,208,2023-07-01T18:42:11.894Z,False,False,False
rodst.bsky.social,1,53,53,2024-08-31T14:06:51.401Z,False,False,False
ageografa.bsky.social,1,122,65,2024-08-29T21:44:30.621Z,False,False,False
luanacoelho1993.bsky.social,1,111,266,2024-08-31T12:47:49.000Z,False,False,False
brunapenilhas.bsky.social,1,2366,398,2024-09-24T02:23:51.307Z,False,False,False
andreictferreira.bsky.social,1,311,182,2024-11-25T01:59:06.347Z,False,False,False
hitaisaka.bsky.social,1,712,234,2023-07-03T14:54:53.962Z,False,False,False
aurumhart.bsky.social,1,405,321,2023-07-24T20:09:18.387Z,False,False,False
fabiogaj.bsky.social,1,10746,580,2023-04-21T01:02:33.480Z,False,False,False
vidarkness.lesbian.cat,1,755,323,2023-05-03T00:35:05.147Z,False,False,False
lfmzlfmz.bsky.social,1,397,275,2024-11-22T16:11:55.354Z,False,False,False
transhusko.bsky.social,6,727,971,2023-06-23T13:57:18.615Z,False,False,False
thenebrius.bsky.social,1,145,185,2024-09-02T11:23:51.796Z,False,False,False
coolsquare.bsky.social,1,27,28,2024-11-17T09:35:25.233Z,False,False,False
k3lz0.bsky.social,1,52,54,2024-09-01T14:24:23.699Z,False,False,False
404fromgavea.bsky.social,1,668,408,2023-03-28T11:28:16.272Z,False,False,False
cyberstalin.bsky.social,1,5279,1072,2024-09-03T16:50:27.998Z,False,False,False
cleidesilva.bsky.social,1,904,350,2023-06-04T21:03:40.972Z,False,False,False
karolzz.bsky.social,2,272,461,2023-06-03T17:07:40.131Z,False,False,False
luscagomes.bsky.social,1,192,147,2023-07-01T19:12:24.729Z,False,False,False
profvitorsoares.bsky.social,1,3208,72,2023-05-02T10:04:36.659Z,False,False,False
leonarde.bsky.social,1,30,38,2023-07-24T21:46:11.345Z,False,False,False
sagitarianadepre.bsky.social,1,255,246,2024-09-02T09:27:01.800Z,False,False,False
carlosmury.bsky.social,1,1587,2612,2024-04-10T22:17:29.913Z,False,False,False
marestone.bsky.social,2,548,253,2023-07-30T20:07:50.971Z,False,False,False
edsonbatista100.bsky.social,1,759,752,2024-04-08T01:12:19.241Z,False,False,False
joeserms.bsky.social,1,194,287,2023-07-19T17:27:12.272Z,False,False,False
srpalestrinha.bsky.social,2,282,178,2023-07-03T14:54:19.313Z,False,False,False
bolsinhaprada.bsky.social,1,415,241,2023-06-23T20:51:31.959Z,False,False,False
peterfeverr.bsky.social,1,1038,810,2024-08-29T20:12:31.020Z,False,False,False
lucianalucbd.bsky.social,2,1139,1124,2024-04-09T20:04:54.973Z,False,False,True
guidr.bsky.social,1,412,238,2023-05-06T16:01:47.669Z,False,False,False
zefloresta.bsky.social,1,3529,2362,2023-05-06T22:33:22.580Z,False,False,False
imasickmc.bsky.social,1,18,49,2024-09-06T00:18:27.837Z,False,False,False
venussdoom.bsky.social,1,46,68,2023-11-09T23:46:27.044Z,False,False,False
mirtes.bsky.social,1,195,159,2023-05-04T18:05:53.110Z,False,False,False
diogotravassos.bsky.social,1,106,74,2023-11-08T15:00:51.923Z,False,False,False
fadadaenxaqueca.bsky.social,1,16,21,2024-04-07T23:10:33.187Z,False,False,False
lilav.bsky.social,1,498,526,2023-04-25T21:45:14.732Z,False,False,False
nivaldofz.bsky.social,1,839,848,2024-04-12T15:32:53.507Z,False,False,False
crueladebochada.bsky.social,1,441,269,2024-09-28T23:52:43.207Z,False,False,False
sailorvivi8.bsky.social,1,1324,1453,2023-07-04T19:13:19.239Z,False,False,False
pah.bsky.social,1,38,66,2023-07-24T17:00:22.336Z,False,False,False
donaemily.bsky.social,1,1056,1051,2024-04-09T21:56:38.082Z,False,False,False
mwty.bsky.social,1,57,27,2024-09-03T14:15:14.107Z,False,False,False
mythsouls.bsky.social,1,131,113,2024-08-30T21:26:58.241Z,False,False,False
babysonfire.bsky.social,2,1212,187,2023-05-10T23:55:43.271Z,False,False,False
ferques.bsky.social,3,1054,714,2023-07-01T18:36:52.222Z,False,False,False
veevic.bsky.social,1,195,264,2023-07-25T15:01:00.645Z,False,False,False
theblackcrow.bsky.social,3,253,112,2024-09-09T16:38:29.321Z,False,False,False
007dieanotherday.bsky.social,1,523,648,2024-04-09T11:47:29.392Z,False,False,False
bibatarghetta.bsky.social,2,164,226,2023-06-27T16:45:13.414Z,False,False,False
peganomeufio.bsky.social,1,86,99,2023-08-29T23:20:44.508Z,False,False,True
clarissablumen.bsky.social,1,232,213,2023-08-03T02:47:08.273Z,False,False,False
lookinghobi.bsky.social,2,1205,740,2024-08-29T02:40:20.221Z,False,False,False
constantinocma.bsky.social,1,665,241,2023-04-11T18:08:41.197Z,False,False,False
riserynt.bsky.social,2,91,239,2024-08-31T04:12:51.701Z,False,False,False
messizete.bsky.social,1,31,27,2023-12-21T17:35:57.883Z,False,False,False
storyofsplendor.bsky.social,1,383,373,2023-07-01T20:47:04.622Z,False,False,False
tatap0pato.bsky.social,1,339,318,2023-09-18T19:40:04.176Z,False,False,False
julia.bookstans.com,1,891,879,2024-08-31T23:40:40.997Z,False,False,False
unlleozin.bsky.social,1,721,756,2024-09-03T13:03:48.603Z,False,False,False
ariencchi.bsky.social,1,349,993,2024-02-07T14:46:28.456Z,False,False,False
dmcths.bsky.social,1,130,85,2024-08-31T18:41:47.797Z,False,False,False
jaderafa.bsky.social,1,88,99,2023-10-14T13:47:44.584Z,False,False,False
marmotinha1.bsky.social,3,517,826,2023-10-27T00:51:46.580Z,False,False,False
agstd.bsky.social,1,71,70,2024-08-31T15:17:10.896Z,False,False,False
rderanzinza.bsky.social,1,173,318,2024-09-03T20:24:41.401Z,False,False,False
gloomyghost88.bsky.social,1,709,248,2024-08-29T17:48:44.220Z,False,False,False
nbl-minjae.bsky.social,1,74,36,2025-04-20T21:31:49.673Z,False,False,False
asterz.bsky.social,1,304,1125,2023-07-25T00:18:05.131Z,False,False,False
danimadu.bsky.social,1,705,475,2023-06-15T21:34:35.225Z,False,False,False
paulassm.bsky.social,1,45,40,2024-09-01T18:11:36.097Z,False,False,False
